Jacobi,GaussSeidel,Gradient,ConjugateGradient
0.023999929428100586,0.21300005912780762,0.38300013542175293,0.09099984169006348
0.04199981689453125,0.32000017166137695,1.7180001735687256,0.08599996566772461
0.07200002670288086,0.46700000762939453,3.0399999618530273,0.09300017356872559
0.07499980926513672,0.5329999923706055,4.289000034332275,0.10700011253356934
